dfi_source,project_id,client_name,project_name,country,region,sector,investment_type,commitment_amount_usd,commitment_currency,commitment_amount_original,approval_date,signing_date,status,es_category,description,project_url,domicile,date_added,country_standardized,is_multi_country,region_standardized,sector_standardized,status_standardized,investment_type_standardized,fund_focus_sector,duplicate_flag
BII,F2264,Amethis MENA Fund II,Amethis MENA Fund II,"Egypt, Jordan, Morocco",North Africa,"Business and consumer services, Infrastructure, Manufacturing, Technology and telecoms",Fund,15726670.86,USD,15726670.86,Growth,19/07/2022,Active,Medium-Low,"Our commitment to AMF II will support the fund to provide growth capital to SMEs. In turn, this will support economic opportunities for employees, suppliers, and consumers across Morocco, Egypt, and Tunisia. Our commitment at final close will enable the fund to achieve its fundraising target.",https://amethis.com/en/home/,Luxembourg,2026-06-16,Egypt; Jordan; Morocco,True,Middle East and North Africa,Financial Services,Active,Fund Investment,Infrastructure and Transport,
BII,F211,Amicus Capital Partners Private Equity I,Amicus Capital Partners Private Equity I,India,South Asia,"Business and consumer services, Financial services, Health, Manufacturing, Technology and telecoms",Fund,25000000.0,USD,25000000.0,Growth,02/12/2016,Active,,"In December 2016, CDC invested $25 million into Amicus Capital Partners Fund I. The fund manager is building a portfolio of between 10 to 12 companies, and has raised a total fund size of $79 million.  The fund will make investments of $8 million to $20 million, including co-investments. Our investment supports start-up firms in key sectors in the Indian market.",http://www.amicuscp.com/,Mauritius,2026-06-16,India,False,South Asia,Financial Services,Active,Fund Investment,,
BII,F2283,Ancile Trade Access Program Sub-Fund,Ancile Trade Access Program Sub-Fund,Cote d'Ivoire,"East Africa, Southern Africa, West Africa",Financial services,Fund,25000000.0,USD,25000000.0,Catalyst,07/03/2022,Active,Medium-Low,"Our commitment of $25 million to INOKS as the first fund manager of the Trade Access programme will increase the volume of trade finance to small and medium-sized enterprises (SMEs) in Africa by up to $40 million per annum. This will enable supported SMEs to sustain economic opportunities and access to goods and services for their customers, suppliers and employees. In December 2022, we made an additional commitment of $25 million to INOKS to support food security in Africa. This additional commitment will improve access to agricultural inputs for the planting season to increase crop yields and land productivity.",https://www.inokscapital.ch/,Luxembourg,2026-06-16,Côte d'Ivoire,False,Sub-Saharan Africa,Financial Services,Active,Fund Investment,,
BII,F2283,Ancile Trade Access Program Sub-Fund,Ancile Trade Access Program Sub-Fund,Cote d'Ivoire,"East Africa, Southern Africa, West Africa",Financial services,Fund,25000000.0,USD,25000000.0,Catalyst,13/12/2022,Active,Medium-Low,"Our commitment of $25 million to INOKS as the first fund manager of the Trade Access programme will increase the volume of trade finance to small and medium-sized enterprises (SMEs) in Africa by up to $40 million per annum. This will enable supported SMEs to sustain economic opportunities and access to goods and services for their customers, suppliers and employees. In December 2022, we made an additional commitment of $25 million to INOKS to support food security in Africa. This additional commitment will improve access to agricultural inputs for the planting season to increase crop yields and land productivity.",https://www.inokscapital.ch/,Luxembourg,2026-06-16,Côte d'Ivoire,False,Sub-Saharan Africa,Financial Services,Active,Fund Investment,,
BII,F2073,Ankur Capital II,Ankur Capital II,"Central Asia, India",South Asia,"Business and consumer services, Construction and real estate, Financial services, Food and agriculture, Health, Infrastructure, Technology and telecoms",Fund,15000000.0,USD,15000000.0,Catalyst,24/12/2019,Active,,,https://www.ankurcapital.com/,India,2026-06-16,India,False,South Asia,Financial Services,Active,Fund Investment,,
BII,F2420,Ankur Capital III,Ankur Capital III,India,South Asia,,Fund,5003813.0,USD,5003813.0,Growth,22/07/2024,Active,,Fund III is an early-stage venture fund investing in tech-enabled businesses in India. It's managed by Ankur Capital.,https://www.ankurcapital.com/,India,2026-06-16,India,False,South Asia,Financial Services,Active,Fund Investment,,
BII,F1947,Anthem Asia Myanmar SME Venture Fund,Anthem Asia Myanmar SME Venture Fund,Myanmar,Rest of the World,"Business and consumer services, Education, Financial services, Food and agriculture",Fund,10000000.0,USD,10000000.0,Catalyst,30/08/2018,Exited,,"In 2018, CDC was an anchor investor alongside the International Finance Corporation and the Dutch Good Growth Fund. Our $10 million commitment enabled a $34.5 million first close amidst challenging fundraising conditions in the country.",https://www.anthemasia.com/,Singapore,2026-06-16,Myanmar,False,Asia and Pacific,Financial Services,Completed/Exited,Fund Investment,Financial Inclusion,
BII,F219,APF-II India Holdings Private Limited,APF-II India Holdings Private Limited,India,South Asia,"Business and consumer services, Food and agriculture, Health, Technology and telecoms",Fund,30000000.0,USD,30000000.0,Growth,13/04/2012,Active,,"In 2012, CDC made a $30 million commitment to APF-II as an anchor investor, alongside the IFC and German DFI, DEG.  This follows our $20 million investment in APF-I in 2008.",http://www.ambitpragma.com/,Mauritius,2026-06-16,India,False,South Asia,Financial Services,Active,Fund Investment,Agriculture and Food,
BII,F220,Apis Growth Fund I,Apis Growth Fund I,"Africa, Cote d'Ivoire, Global, India, Kenya, Malaysia, South Africa",Rest of the World,"Financial services, Infrastructure",Fund,30000000.0,USD,30000000.0,Growth,21/08/2015,Active,,"In 2015, CDC invested $30 million into Apis Growth I, alongside the African Development Bank (AfDB), and other European DFIs including the Netherlands' FMO, Switzerland's SIFEM and Sweden's Swedfund, as well as private investors. The fund manager raised a total of $287 million.   Our investment supports the development of technology-driven financial services in underserved areas and help attract other investors to the region.",http://apis.pe/,United Kingdom,2026-06-16,Multiple Countries – Sub-Saharan Africa; Côte d'Ivoire; Multiple Countries; India; Kenya; Malaysia; South Africa,True,Sub-Saharan Africa,Financial Services,Active,Fund Investment,,
BII,F1982,Apis Growth Fund II LP,Apis Growth Fund II LP,"Africa, Botswana, Egypt, India, Indonesia, Singapore, South Africa","Africa, Asia","Business and consumer services, Financial services",Fund,50000000.0,USD,50000000.0,Growth,28/03/2019,Active,,,http://apis.pe/,United Kingdom,2026-06-16,Multiple Countries – Sub-Saharan Africa; Botswana; Egypt; India; Indonesia; Singapore; South Africa,True,Asia and Pacific,Financial Services,Active,Fund Investment,,
BII,F2416,Apis Growth Markets Fund III SCSp,Apis Growth Markets Fund III SCSp,"Egypt, Hong Kong, India, Thailand","Africa, Asia",Financial services,Fund,40000000.0,USD,40000000.0,Growth,21/11/2023,Active,Medium-Low,We invested in Apis Growth Fund III to continue backing an experienced fund manager with a strong track record of successfully investing in tech- enabled financial services businesses across Africa and South Asia. The investment will help improve economic opportunities for consumers and businesses.,http://apis.pe/,Luxembourg,2026-06-16,Egypt; Hong Kong; India; Thailand,True,Asia and Pacific,Financial Services,Active,Fund Investment,,
BII,F2416,Apis Growth Markets Fund III SCSp,Apis Growth Markets Fund III SCSp,"Egypt, Hong Kong, India, Thailand","Africa, Asia",Financial services,Fund,10000000.0,USD,10000000.0,Growth,19/12/2025,Active,Medium-Low,We invested in Apis Growth Fund III to continue backing an experienced fund manager with a strong track record of successfully investing in tech- enabled financial services businesses across Africa and South Asia. The investment will help improve economic opportunities for consumers and businesses.,http://apis.pe/,Luxembourg,2026-06-16,Egypt; Hong Kong; India; Thailand,True,Asia and Pacific,Financial Services,Active,Fund Investment,,
BII,F2512,Ardian Averrhoa Nature Based Solutions Fund,Ardian Averrhoa Nature Based Solutions Fund,,"Africa, Asia, Latin America and the Caribbean",,Fund,11537197.0,USD,11537197.0,Catalyst,18/12/2025,Active,High,"We committed €10 million to the Ardian Averrhoa Nature-Based Solutions Fund, alongside anchor commitments from the European Investment Bank (€50m) and Proparco (€20m). Our investment supports the development of large-scale and long-term projects aimed at the afforestation, reforestation and revegetation (""ARR"") of forests, wetlands, and mangroves in emerging markets, generating high-integrity carbon credits alongside environmental and social co-benefits.",https://www.ardian.com/,Luxembourg,2026-06-16,,False,Latin America and Caribbean,Financial Services,Active,Fund Investment,,
BII,F2493,Aruwa Capital Fund II,Aruwa Capital Fund II,Nigeria,West Africa,"Business and consumer services, Manufacturing",Fund,5000000.0,USD,5000000.0,Catalyst,28/04/2025,Active,Medium-Low,"We are supporting Aruwa Capital Fund II, a female-founded and led West African fund, investing in consumer, healthcare, cleantech and fintech. Aruwa targets the early-stage (Pre-Series A) VC segment that is underfunded in Nigeria and Ghana with ticket sizes in the range of $0.5-2.5m and seeks to be the first institutional investor in target companies.",https://aruwacapital.com/,Mauritius,2026-06-16,Nigeria,False,Sub-Saharan Africa,Financial Services,Active,Fund Investment,Manufacturing and Industry,
BII,F1968,Ascent India Fund IV,Ascent India Fund IV,India,South Asia,"Business and consumer services, Financial services, Health, Manufacturing, Technology and telecoms",Fund,30000000.0,USD,30000000.0,Growth,05/12/2018,Active,,"In 2018, we committed $40 million to Ascent India IV, which will focus on the healthcare, financial services, technology and consumer sectors.",https://ascentcapital.in/,India,2026-06-16,India,False,South Asia,Financial Services,Active,Fund Investment,,
BII,F238,Ascent Rift Valley Fund I,Ascent Rift Valley Fund I,"Ethiopia, Kenya, Uganda",Africa,"Business and consumer services, Health, Manufacturing, Technology and telecoms",Fund,15000000.0,USD,15000000.0,Growth,29/09/2015,Active,,"In 2015, CDC invested $15 million in the Ascent Rift Valley Fund, alongside other DFIs, including Austria's OeEB and Norway's Norfund, as well as commercial and institutional investors. It closed at a final fund size of $78 million. The fund provides much-needed growth capital for small businesses in these underinvested countries.",http://ascent-africa.com/,Mauritius,2026-06-16,Ethiopia; Kenya; Uganda,True,Sub-Saharan Africa,Financial Services,Active,Fund Investment,Manufacturing and Industry,
BII,F2132,Ascent Rift Valley Fund II,Ascent Rift Valley Fund II,Kenya,Africa,"Financial services, Health, Manufacturing",Fund,25000000.0,USD,25000000.0,Growth,30/03/2021,Active,,"Our commitment to the fund will enable it to further contribute to the growth of SMEs in East Africa and help deepen the private equity ecosystem in the region. The growth of these SMEs will enable their expansion and an increase in economic opportunities through job creation, of which we can expect >1,600 jobs.",https://ascent-africa.com/,Mauritius,2026-06-16,Kenya,False,Sub-Saharan Africa,Financial Services,Active,Fund Investment,,
BII,F2508,Asha Ventures Fund I,Asha Ventures Fund I,India,South Asia,"Financial services, Food and agriculture, Health, Manufacturing",Fund,10000000.0,USD,10000000.0,Growth,25/03/2025,Active,Medium-Low,Asha Ventures Fund I is a $91m inclusion and sustainability-focused fund in India.,https://ashaventures.in/,India,2026-06-16,India,False,South Asia,Financial Services,Active,Fund Investment,,
BII,F2468,Asha Ventures GIFT Trust,Asha Ventures GIFT Trust,,South Asia,,Fund,10000000.0,USD,10000000.0,Growth,23/12/2024,Exited,,,https://ashaventures.in/,India,2026-06-16,,False,South Asia,Financial Services,Completed/Exited,Fund Investment,,
BII,F17,Atlantic Coast Regional Fund,Atlantic Coast Regional Fund,"Africa, Ghana, Mauritania, Nigeria, Senegal, West Africa",Africa,"Construction and real estate, Financial services, Food and agriculture, Health, Infrastructure, Manufacturing",Fund,18430000.0,USD,18430000.0,Growth,11/11/2013,Active,,"In November 2013, CDC committed $18.4 million to a new rights issue in the ACRF, taking its overall commitment to the fund to $33.4 million.  The fund targets investments of around $5 million to $15 million.",http://www.afigfunds.com/,Mauritius,2026-06-16,Multiple Countries – Sub-Saharan Africa; Ghana; Mauritania; Nigeria; Senegal,True,Sub-Saharan Africa,Financial Services,Active,Fund Investment,,
BII,F2131,Bangladesh Managed Account C.V.,Bangladesh Managed Account C.V.,Bangladesh,South Asia,Manufacturing,Fund,6792000.0,USD,6792000.0,Growth,19/05/2021,Active,,"BII invested into the Bangladesh Managed Account, managed by New Frontier Investments, in order to support ACI Motors, the largest distributor of agricultural machinery in Bangladesh. BII invested a total of $6.8 million, which is expected to result in direct and indirect economic opportunities for ACI Motor’s employees and consumers through business growth, manufacturing plants expansion in country, and improved availability of manufactured products for productive use.",https://www.newfrontieradvisors.com/,Netherlands,2026-06-16,Bangladesh,False,South Asia,Financial Services,Active,Fund Investment,Manufacturing and Industry,
BII,F2504,BII India EV LLP Fund,BII India EV LLP Fund,India,South Asia,Manufacturing,Fund,49253627.0,USD,49253627.0,Growth,08/09/2023,Active,Medium-High,,,United Kingdom,2026-06-16,India,False,South Asia,Financial Services,Active,Fund Investment,Manufacturing and Industry,
BII,F2193,Blue Orchard Insuresilience Fund II,Blue Orchard Insuresilience Fund II,"Africa, Brazil, Ghana, Global, India, South Africa, United Kingdom, Vietnam","Africa, Asia, Latin America and the Caribbean","Financial services, Food and agriculture, Technology and telecoms",Fund,2250000.0,USD,2250000.0,Kinetic,27/03/2024,Active,Medium-High,Equity fund investing in growth-stage companies operating within the climate risk insurance value chain in emerging markets,https://www.blueorchard.com/,Luxembourg,2026-06-16,Multiple Countries – Sub-Saharan Africa; Brazil; Ghana; Multiple Countries; India; South Africa; United Kingdom; Vietnam,True,Latin America and Caribbean,Financial Services,Active,Fund Investment,,
BII,F2193,Blue Orchard Insuresilience Fund II,Blue Orchard Insuresilience Fund II,"Africa, Brazil, Ghana, Global, India, South Africa, United Kingdom, Vietnam","Africa, Asia, Latin America and the Caribbean","Financial services, Food and agriculture, Technology and telecoms",Fund,12750000.0,USD,12750000.0,Catalyst,27/03/2024,Active,Medium-High,Equity fund investing in growth-stage companies operating within the climate risk insurance value chain in emerging markets,https://www.blueorchard.com/,Luxembourg,2026-06-16,Multiple Countries – Sub-Saharan Africa; Brazil; Ghana; Multiple Countries; India; South Africa; United Kingdom; Vietnam,True,Latin America and Caribbean,Financial Services,Active,Fund Investment,,
BII,F2193,Blue Orchard Insuresilience Fund II,Blue Orchard Insuresilience Fund II,"Africa, Brazil, Ghana, Global, India, South Africa, United Kingdom, Vietnam","Africa, Asia, Latin America and the Caribbean","Financial services, Food and agriculture, Technology and telecoms",Fund,2000000.0,USD,2000000.0,Catalyst,20/12/2024,Active,Medium-High,Equity fund investing in growth-stage companies operating within the climate risk insurance value chain in emerging markets,https://www.blueorchard.com/,Luxembourg,2026-06-16,Multiple Countries – Sub-Saharan Africa; Brazil; Ghana; Multiple Countries; India; South Africa; United Kingdom; Vietnam,True,Latin America and Caribbean,Financial Services,Active,Fund Investment,,
BII,F2037,BluePeak Private Capital Fund,BluePeak Private Capital Fund,"Africa, Cote d'Ivoire, Kenya, Mauritius, Mozambique, Tunisia",Africa,"Business and consumer services, Construction and real estate, Financial services, Health, Technology and telecoms",Fund,30000000.0,USD,30000000.0,Growth,28/05/2021,Active,,"British International Investment committed $30 million to BluePeak Private Capital Fund in 2021. The investment can help bridge the debt financing gap for midcap businesses in Africa, thereby enabling these companies to grow and create economic opportunities on the continent; primarily through direct employment. Our commitment to BluePeak, alongside other debt funds, could help proving the commercial viability of private debt strategies in Africa.",https://www.bluepeakpc.com/,Luxembourg,2026-06-16,Multiple Countries – Sub-Saharan Africa; Côte d'Ivoire; Kenya; Mauritius; Mozambique; Tunisia,True,Sub-Saharan Africa,Financial Services,Active,Fund Investment,,
BII,F2511,BluePeak Private Capital Fund II SCSp,BluePeak Private Capital Fund II SCSp,Egypt,North Africa,Financial services,Fund,30000000.0,USD,30000000.0,Growth,25/04/2025,Active,Medium-Low,"BluePeak Private Capital Fund II is a pan-African private credit fund managed by BluePeak Private Capital. The fund targets underserved mid-sized businesses across Africa, aiming to address the continent’s financing gap through flexible, structured debt solutions. The fund integrates ESG principles throughout the investment process and aims to generate solid risk-adjusted returns while contributing to positive development outcomes.",https://www.bluepeakpc.com/,Luxembourg,2026-06-16,Egypt,False,Middle East and North Africa,Financial Services,Active,Fund Investment,,
BII,F2259,Blume Ventures India Fund IV,Blume Ventures India Fund IV,"India, USA",South Asia,"Business and consumer services, Construction and real estate, Education, Financial services, Food and agriculture, Health, Infrastructure, Manufacturing, Technology and telecoms",Fund,14400000.0,USD,14400000.0,Growth,06/12/2022,Active,Low,"This investment is part of our strategy to (i) support the local entrepreneurial ecosystem in our markets in order to build new businesses which create jobs, and; (ii) provide us access to early-stage companies that have the potential to create transformational impact at scale. Our investment in Blume Venture Fund IV will support the growth of scalable tech businesses which are increasing access to economic opportunities, goods and services, and improving quality of life for consumers through tech.",https://blume.vc/,India,2026-06-16,India; United States,True,South Asia,Financial Services,Active,Fund Investment,,
BII,F351,Capital Alliance Private Equity IV (CAPE IV),Capital Alliance Private Equity IV (CAPE IV),"Ghana, Mauritius, Nigeria",Africa,"Business and consumer services, Financial services, Food and agriculture, Infrastructure, Technology and telecoms",Fund,50000000.0,USD,50000000.0,Growth,27/02/2015,Active,,"In 2015, CDC invested $50 million into CAPE IV as an anchor investor.    Our investment will support the growth of West African businesses in key sectors.",https://www.acagp.com/,Mauritius,2026-06-16,Ghana; Mauritius; Nigeria,True,Sub-Saharan Africa,Financial Services,Active,Fund Investment,,
BII,F1983,Cardinalstone Capital Advisers Growth Fund,Cardinalstone Capital Advisers Growth Fund,Nigeria,Africa,"Business and consumer services, Food and agriculture, Health, Infrastructure, Technology and telecoms",Fund,15000000.0,USD,15000000.0,Growth,18/12/2018,Active,,"The CardinalStone Capital Advisors Growth Fund is a Nigeria-focused SME fund focussed on providing much-needed capital to high growth SMEs that support job creation, as well as import substitution to diversify the Nigerian economy. In 2018, we committed $15 million to the fund. Over the preceding two and a half years, we worked with the first-time fund manager on its fund structure, governance, investment committee composition, and supported the team as it fundraised. Other investors include the Dutch development bank, FMO, and NSIA, the Nigerian sovereign wealth fund.",https://cardinalstonepe.com/,Mauritius,2026-06-16,Nigeria,False,Sub-Saharan Africa,Financial Services,Active,Fund Investment,Agriculture and Food,
BII,F374,Catalyst Fund II LP,Catalyst Fund II LP,"Africa, Kenya",Africa,"Financial services, Food and agriculture, Manufacturing",Fund,20000000.0,USD,20000000.0,Growth,21/12/2016,Active,,"In 2016, CDC invested $30 million in Catalyst Fund II, alongside the EIB, the IFC, Proparco and Swedish DFI, Swedfund. This follows on from our $15 million investment in Catalyst Fund I. Catalyst Fund II is targeting a total fund size of up to $175 million. Our investment will enable the fund manager to stimulate growth prospects for East African SMEs.",https://www.metier.co.za/,Mauritius,2026-06-16,Multiple Countries – Sub-Saharan Africa; Kenya,True,Sub-Saharan Africa,Financial Services,Active,Fund Investment,,
BII,F374,Catalyst Fund II LP,Catalyst Fund II LP,"Africa, Kenya",Africa,"Financial services, Food and agriculture, Manufacturing",Fund,10000000.0,USD,10000000.0,Growth,23/03/2017,Active,,"In 2016, CDC invested $30 million in Catalyst Fund II, alongside the EIB, the IFC, Proparco and Swedish DFI, Swedfund. This follows on from our $15 million investment in Catalyst Fund I. Catalyst Fund II is targeting a total fund size of up to $175 million. Our investment will enable the fund manager to stimulate growth prospects for East African SMEs.",https://www.metier.co.za/,Mauritius,2026-06-16,Multiple Countries – Sub-Saharan Africa; Kenya,True,Sub-Saharan Africa,Financial Services,Active,Fund Investment,,
BII,F394,Cepheus Growth Capital Fund L.P.,Cepheus Growth Capital Fund L.P.,Ethiopia,"Africa, East Africa","Business and consumer services, Food and agriculture, Manufacturing",Fund,15000000.0,USD,15000000.0,Growth,10/11/2017,Active,,"In late 2017, CDC made a $15 million commitment to the first close of CGCF, alongside the European Investment Bank, which committed $15 million, and Norfund.  The fund is the first in Ethiopia to attract a significant amount of local investment.  The fund is looking to raise a total of $100 million and will target investments in the $5 million to $15 million range.  Our investment will provide much-needed capital to support the growth of Ethiopia's SMEs and the development of the country’s nascent private equity industry.",http://www.cepheuscapital.com/,Mauritius,2026-06-16,Ethiopia,False,Sub-Saharan Africa,Financial Services,Active,Fund Investment,Agriculture and Food,
BII,F2070,Chiratae Ventures International Fund IV,Chiratae Ventures International Fund IV,India,South Asia,"Business and consumer services, Education, Financial services, Food and agriculture, Health, Manufacturing, Technology and telecoms",Fund,10000000.0,USD,10000000.0,Growth,03/06/2020,Active,,"Our investment in the fund will support the growth of highly scalable, tech-enabled companies in India, with the aim of creating large-scale employment for underserved groups and increasing the availability, affordability and accessibility of goods and services.",https://www.chiratae.com/,Mauritius,2026-06-16,India,False,South Asia,Financial Services,Active,Fund Investment,,
BII,F2505,Circulate Capital Asia II,Circulate Capital Asia II,,"South Asia, Southeast Asia",,Fund,20000000.0,USD,20000000.0,Catalyst,19/12/2025,Active,High,"BII committed $20m to Circulate Capital Asia Fund II, enabling the Fund to achieve a first close of $220m, targeting $300m at final close. The Fund invests across South and South-East Asia with a unique strategy focused on the circular economy, particularly plastics waste recycling and adjacent sectors such as e-waste and paper.",https://www.circulatecapital.com/,Singapore,2026-06-16,,False,Asia and Pacific,Financial Services,Active,Fund Investment,,
BII,F2079,Circulate Capital Ocean Fund I-B,Circulate Capital Ocean Fund I-B,"Germany, India, Thailand, United Kingdom, USA","Asia, South Asia","Business and consumer services, Health, Manufacturing, Technology and telecoms",Fund,7000000.0,USD,7000000.0,Catalyst,31/10/2023,Active,Medium-High,"We invested $7 million into the Circulate Capital Disrupt Fund. The fund is focused on South and South-East Asia, and on the circular economy, particularly plastic waste recycling.",https://www.circulatecapital.com/,India,2026-06-16,Germany; India; Thailand; United Kingdom; United States,True,South Asia,Financial Services,Active,Fund Investment,Manufacturing and Industry,
BII,F440,Convergence Partners Communications Infrastructure Fund,Convergence Partners Communications Infrastructure Fund,"Africa, Mauritius, Nigeria, South Africa",Africa,Technology and telecoms,Fund,20000000.0,USD,20000000.0,Growth,03/12/2013,Active,,"In late 2013, CDC invested $20 million into CPCIF, the only infrastructure fund that is dedicated solely to the information and communications technology (ICT) sector in Africa.   Our $20 million commitment contributes a total of $145 million to the fund’s first close, supported mostly by DFIs.  The fund reached its final close at $186.5 million with participation from Sango Capital (a private sector investor) and the Public Investment Corporation of South Africa.  Our capital was used to develop communications infrastructure and related services and technologies across sub-Saharan Africa.",http://www.convergencepartners.com/,Mauritius,2026-06-16,Multiple Countries – Sub-Saharan Africa; Mauritius; Nigeria; South Africa,True,Sub-Saharan Africa,Financial Services,Active,Fund Investment,Infrastructure and Transport,
BII,F2196,Convergence Partners Digital Infrastructure Fund,Convergence Partners Digital Infrastructure Fund,"Malawi, Mauritius, Nigeria, Rwanda, South Africa","Africa, East Africa, Southern Africa, West Africa, Western Europe","Infrastructure, Technology and telecoms",Fund,30000000.0,USD,30000000.0,Growth,09/07/2021,Active,,"Our investment will support an experienced, specialist manager to improve access to better information and communication technology and support economic opportunities through investments into physical and digital infrastructure across Africa. Given the transformational nature of digital infrastructure, impact is expected to be deep and long-lasting.",www.convergencepartners.com,Mauritius,2026-06-16,Malawi; Mauritius; Nigeria; Rwanda; South Africa,True,Sub-Saharan Africa,Financial Services,Active,Fund Investment,Infrastructure and Transport,
BII,F2196,Convergence Partners Digital Infrastructure Fund,Convergence Partners Digital Infrastructure Fund,"Malawi, Mauritius, Nigeria, Rwanda, South Africa","Africa, East Africa, Southern Africa, West Africa, Western Europe","Infrastructure, Technology and telecoms",Fund,10000000.0,USD,10000000.0,Growth,30/06/2022,Active,Medium-High,"Our investment will support an experienced, specialist manager to improve access to better information and communication technology and support economic opportunities through investments into physical and digital infrastructure across Africa. Given the transformational nature of digital infrastructure, impact is expected to be deep and long-lasting.",www.convergencepartners.com,Mauritius,2026-06-16,Malawi; Mauritius; Nigeria; Rwanda; South Africa,True,Sub-Saharan Africa,Financial Services,Active,Fund Investment,Infrastructure and Transport,
BII,F443,Cordiant Emerging Loan Fund IV,Cordiant Emerging Loan Fund IV,"Global, South Africa, Sri Lanka",Rest of the World,"Business and consumer services, Financial services",Fund,50000000.0,USD,50000000.0,Growth,09/04/2013,Exited,,"In 2013, CDC invested $50 million into CELF IV to provide much-needed loan finance to private sector projects and businesses in Africa and South Asia.",http://cordiantcap.com/,Luxembourg,2026-06-16,Multiple Countries; South Africa; Sri Lanka,True,South Asia,Financial Services,Completed/Exited,Fund Investment,,
BII,F2059,COVID-19 Emerging and Frontier Market MSME Support Fund,COVID-19 Emerging and Frontier Market MSME Support Fund,"Benin, Botswana, Burkina Faso, Cote d'Ivoire, Democratic Republic of Congo, Ghana, India, Kenya, Mali, Nigeria, Pakistan, Senegal, Sri Lanka, Tanzania, Vietnam, Zambia","Asia, East Africa, South Asia, Southern Africa, West Africa",Financial services,Fund,30000000.0,USD,30000000.0,Catalyst,05/11/2020,Active,,"CDC plays an anchor investor role in the fund, joining other public and private investors in the launch of the fund, including Schroders, DFC (U.S. International Development Finance Corporation), and JICA (Japan International Cooperation Agency), who jointly supported its launch with around $140 million. The fund has a target size of $350 million.",https://www.blueorchard.com/,Luxembourg,2026-06-16,Benin; Botswana; Burkina Faso; Côte d'Ivoire; Democratic Republic of the Congo; Ghana; India; Kenya; Mali; Nigeria; Pakistan; Senegal; Sri Lanka; Tanzania; Vietnam; Zambia,True,Sub-Saharan Africa,Financial Services,Active,Fund Investment,Financial Inclusion,
BII,F2059,COVID-19 Emerging and Frontier Market MSME Support Fund,COVID-19 Emerging and Frontier Market MSME Support Fund,"Benin, Botswana, Burkina Faso, Cote d'Ivoire, Democratic Republic of Congo, Ghana, India, Kenya, Mali, Nigeria, Pakistan, Senegal, Sri Lanka, Tanzania, Vietnam, Zambia","Asia, East Africa, South Asia, Southern Africa, West Africa",Financial services,Fund,5000000.0,USD,5000000.0,Catalyst,16/07/2021,Active,,"CDC plays an anchor investor role in the fund, joining other public and private investors in the launch of the fund, including Schroders, DFC (U.S. International Development Finance Corporation), and JICA (Japan International Cooperation Agency), who jointly supported its launch with around $140 million. The fund has a target size of $350 million.",https://www.blueorchard.com/,Luxembourg,2026-06-16,Benin; Botswana; Burkina Faso; Côte d'Ivoire; Democratic Republic of the Congo; Ghana; India; Kenya; Mali; Nigeria; Pakistan; Senegal; Sri Lanka; Tanzania; Vietnam; Zambia,True,Sub-Saharan Africa,Financial Services,Active,Fund Investment,Financial Inclusion,
BII,F1135,COVID-19 Energy Access Relief Fund,COVID-19 Energy Access Relief Fund,"Benin, Cambodia, Chad, Democratic Republic of Congo, Ethiopia, Global, India, Kenya, Liberia, Malawi, Mozambique, Namibia, Nigeria, Rwanda, Senegal, Sierra Leone, South Africa, Tanzania, Uganda, Zambia, Zimbabwe","Africa, Asia",Infrastructure,Fund,15000000.0,USD,15000000.0,Catalyst,02/08/2021,Active,,"The Energy Access Relief Fund will provide relief capital in the form of short-term loans to an estimated 90 energy access companies in sub-Saharan Africa and Asia, still struggling with disruptions from COVID-19.",https://simafunds.com/,Netherlands,2026-06-16,Benin; Cambodia; Chad; Democratic Republic of the Congo; Ethiopia; Multiple Countries; India; Kenya; Liberia; Malawi; Mozambique; Namibia; Nigeria; Rwanda; Senegal; Sierra Leone; South Africa; Tanzania; Uganda; Zambia; Zimbabwe,True,Asia and Pacific,Financial Services,Active,Fund Investment,Infrastructure and Transport,
BII,F2433,CRE Venture Capital Fund III A LP,CRE Venture Capital Fund III A LP,"Kenya, Nigeria, South Africa",West Africa,"Financial services, Technology and telecoms",Fund,8000000.0,USD,8000000.0,Growth,17/08/2023,Active,Low,"Our capital will enable the fund to invest in seed stage (and some follow-on early growth investments) of tech start-ups and prove the venture capital investing model in sub-Saharan Africa. Our commitment can help catalyse the early-stage venture capital market by demonstrating its commercial viability and encouraging other stakeholders to replicate the model. Additionally, our commitment will enable us to identify opportunities for future high impact co-investments.  By investing in tech-enabled business models, notably in B2B and B2C fintech companies, we expect the fund to enable significant job creation and reduce market efficiencies, creating lasting impact for employees, consumers and suppliers.  Our commitment at final close will meaningfully support the fund to reach its viable size.",https://www.cre.vc/,USA,2026-06-16,Kenya; Nigeria; South Africa,True,Sub-Saharan Africa,Financial Services,Active,Fund Investment,,
BII,F454,CX Partners Fund II,CX Partners Fund II,India,South Asia,"Business and consumer services, Financial services, Health, Manufacturing, Technology and telecoms",Fund,25000000.0,USD,25000000.0,Growth,10/05/2018,Active,,"In May 2018, CDC  played a pivotal role in anchoring the first close for CX Partners II.",https://www.cxpartners.co.uk/,Mauritius,2026-06-16,India,False,South Asia,Financial Services,Active,Fund Investment,,
